keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
alu register file	0.0000000000	0.0	0.0	0.0	3.16992500144	False
file and memory	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
components like registers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instructions are divided	0.0000000000	0.0	0.0	0.0	1.58496250072	False
activity is done	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read one word	0.0000000000	0.0	0.0	0.0	3.16992500144	False
word from memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory into instruction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
register that form	0.0000000000	0.0	0.0	0.0	1.58496250072	False
form the instruction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
address of memory	0.0000000000	0.0	0.0	2.99993853341	4.75488750216	False
operations are done	0.4006568144	0.0	0.0	3.99991804454	6.33985000288	False
concurrently within first	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read the operand	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two are brought	0.0000000000	0.0	0.0	0.0	1.58496250072	False
addresses of register	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sixteen to twenty	0.4175579704	0.0	0.0	2.99989755568	7.92481250361	False
first one corresponds	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
meant by putting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
clock cycle number	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operation being performed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transferring this result	0.0000000000	0.0	0.0	0.0	1.58496250072	False
eleven to fifteen	0.4297035515	0.0	0.0	3.99987706681	9.50977500433	False
fifteen which corresponds	0.0000000000	0.0	0.0	0.0	1.58496250072	False
made a careful	0.0000000000	0.0	0.0	0.0	1.58496250072	False
done in sequence	0.0000000000	0.0	0.0	0.0	3.16992500144	False
first cycle involves	0.0000000000	0.0	0.0	0.0	1.58496250072	False
involves um access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access to memory	0.5015416238	0.0	0.0	3.99987706681	9.50977500433	False
memory to fetch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fetch the instruction	0.0000000000	0.0	0.0	0.0	3.16992500144	False
instruction and updation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
updation of program	0.0000000000	0.0	0.0	0.0	1.58496250072	False
involves um bringing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bringing the registers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access two registers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
participate in address	0.0000000000	0.0	0.0	0.0	1.58496250072	False
carry the value	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fields of instruction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction register file	0.0000000000	0.0	0.0	0.0	1.58496250072	False
file is accessed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accessed and registers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
registers are values	0.0000000000	0.0	0.0	0.0	1.58496250072	False
values are brought	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycle we calculate	0.0000000000	0.0	0.0	0.0	3.16992500144	False
calculate the address	0.5010266940	0.0	0.0	3.99991804454	6.33985000288	False
adding offset coming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coming from bit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fifteen of instruction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction with sign	0.0000000000	0.0	0.0	0.0	3.16992500144	False
register called result	0.0000000000	0.0	0.0	0.0	3.16992500144	False
contents of res	0.0000000000	0.0	0.0	0.0	1.58496250072	False
written into memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
write is performed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
require four cycles	0.0000000000	0.0	0.0	0.0	1.58496250072	False
load word instruction	0.4175579704	0.0	0.0	1.99989755568	7.92481250361	False
instruction first cycle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
involves um reading	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reading one register	0.0000000000	0.0	0.0	0.0	1.58496250072	False
register from register	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read from memory	0.4460694698	0.0	0.0	4.99983608909	12.6797000058	False
stored in register	0.0000000000	0.0	0.0	0.0	3.16992500144	False
fourth cycle memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycle memory access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access is performed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
performed the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
address is carried	0.0000000000	0.0	0.0	0.0	1.58496250072	False
carried in res	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read is brought	0.0000000000	0.0	0.0	0.0	1.58496250072	False
value into register	0.0000000000	0.0	0.0	0.0	1.58496250072	False
file the address	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycles which complete	0.0000000000	0.0	0.0	0.0	1.58496250072	False
complete load word	0.0000000000	0.0	0.0	0.0	1.58496250072	False
beq first cycle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lot of work	0.0000000000	0.0	0.0	0.0	1.58496250072	False
address in case	0.0000000000	0.0	0.0	0.0	3.16992500144	False
alu is free	0.0000000000	0.0	0.0	0.0	3.16992500144	False
alu for comparison	0.0000000000	0.0	0.0	0.0	3.16992500144	False
free we calculate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
calculate this address	0.0000000000	0.0	0.0	0.0	1.58496250072	False
don t transfer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
res the condition	0.0000000000	0.0	0.0	0.0	1.58496250072	False
checking the condition	0.0000000000	0.0	0.0	0.0	1.58496250072	False
alu will compare	0.0000000000	0.0	0.0	0.0	1.58496250072	False
out from register	0.0000000000	0.0	0.0	0.0	1.58496250072	False
address is transferred	0.0000000000	0.0	0.0	0.0	1.58496250072	False
req this requires	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compose this address	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction by taking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two bit shift	0.0000000000	0.0	0.0	0.0	1.58496250072	False
shift is concatenated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accessing the instruction	0.0000000000	0.0	0.0	0.0	3.16992500144	False
memory access required	0.0000000000	0.0	0.0	0.0	1.58496250072	False
required no alu	0.0000000000	0.0	0.0	0.0	1.58496250072	False
alu operation required	0.0000000000	0.0	0.0	0.0	1.58496250072	False
occupying two cycles	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bits are picked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycle and put	0.0000000000	0.0	0.0	0.0	1.58496250072	False
takes one cycle	0.5010266940	0.0	0.0	3.99991804454	6.33985000288	False
cycle to fetch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
occupying additional cycle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
single cycle approach	0.4006568144	0.0	0.0	2.99991804454	6.33985000288	False
roughly taking equivalent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
approach the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directly we picked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bits and formed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
formed the address	0.0000000000	0.0	0.0	0.0	1.58496250072	False
required is max	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decided one clock	0.0000000000	0.0	0.0	0.0	1.58496250072	False
requiring two cycles	0.0000000000	0.0	0.0	0.0	1.58496250072	False
basically first clock	0.0000000000	0.0	0.0	0.0	1.58496250072	False
first clock period	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction into cycles	0.0000000000	0.0	0.0	0.0	3.16992500144	False
cycles the division	0.0000000000	0.0	0.0	0.0	1.58496250072	False
division of activity	0.0000000000	0.0	0.0	0.0	1.58496250072	False
form overall flow	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instructions or groups	0.0000000000	0.0	0.0	0.0	1.58496250072	False
put their actions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pieces of text	0.0000000000	0.0	0.0	0.0	1.58496250072	False
matter of detail	0.0000000000	0.0	0.0	0.0	1.58496250072	False
omitted some details	0.0000000000	0.0	0.0	0.0	1.58496250072	False
register file performing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
arithmetic or logical	0.4175579704	0.0	0.0	5.99989755568	7.92481250361	False
logical operations storing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
storing in register	0.0000000000	0.0	0.0	0.0	1.58496250072	False
file um storing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
storing in memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reading from memory	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
taking different cycles	0.0000000000	0.0	0.0	0.0	1.58496250072	False
notice some commonality	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things start differing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
boxes will correspond	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sort of state	0.0000000000	0.0	0.0	0.0	1.58496250072	False
state transition diagram	0.0000000000	0.0	0.0	2.99993853341	4.75488750216	False
describe the control	0.0000000000	0.0	0.0	0.0	1.58496250072	False
action is required	0.0000000000	0.0	0.0	3.99993853341	4.75488750216	False
out same activity	0.0000000000	0.0	0.0	0.0	1.58496250072	False
contemplating a bifurcation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
onwards after first	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction or instruction	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
fetched the instruction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction and brought	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycle on onwards	0.0000000000	0.0	0.0	0.0	1.58496250072	False
opcode second cycle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decoding of opcode	0.0000000000	0.0	0.0	0.0	1.58496250072	False
opcode or understanding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
understanding which instruction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
activity the circuit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
identify particular instruction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
typically be allowed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
allowed a full	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycle fully occupied	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bifurcation or split	0.0000000000	0.0	0.0	0.0	1.58496250072	False
split must occur	0.0000000000	0.0	0.0	0.0	1.58496250072	False
step is completed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
required to make	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
make it common	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read two values	0.0000000000	0.0	0.0	0.0	3.16992500144	False
values from register	0.0000000000	0.0	0.0	0.0	1.58496250072	False
values two values	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reading two values	0.0000000000	0.0	0.0	0.0	3.16992500144	False
consume some energy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
energy in doing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
agree to fetch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thing you notice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
holding any value	0.0000000000	0.0	0.0	0.0	1.58496250072	False
jump um requires	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction a jump	0.0000000000	0.0	0.0	0.0	1.58496250072	False
common decoding cycle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operand fetch cycle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction whose frequency	0.0000000000	0.0	0.0	0.0	1.58496250072	False
frequency of occurrence	0.0000000000	0.0	0.0	0.0	3.16992500144	False
two common cycles	0.0000000000	0.0	0.0	0.0	1.58496250072	False
end first cycle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycle our operands	0.0000000000	0.0	0.0	0.0	1.58496250072	False
address is ready	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ready in res	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycles are required	0.5012840267	0.0	0.0	5.99989755568	7.92481250361	False
two for store	0.0000000000	0.0	0.0	0.0	1.58496250072	False
small finite state	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finite state machine	0.4297035515	0.0	0.0	7.99985657795	11.094737505	False
instruction is follow	0.0000000000	0.0	0.0	0.0	3.16992500144	False
long as power	0.0000000000	0.0	0.0	0.0	1.58496250072	False
require four clock	0.0000000000	0.0	0.0	0.0	1.58496250072	False
four clock cycles	0.0000000000	0.0	0.0	0.0	3.16992500144	False
range of number	0.5010266940	0.0	0.0	2.99989755568	7.92481250361	False
number of clock	0.3577974925	0.0	0.0	7.99989755568	7.92481250361	False
action we perform	0.0000000000	0.0	0.0	0.0	1.58496250072	False
small improvement possibility	0.0000000000	0.0	0.0	0.0	1.58496250072	False
word and store	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
store are concerned	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bifurcate into load	0.0000000000	0.0	0.0	0.0	1.58496250072	False
load and store	0.5030927835	0.0	0.0	4.99975413363	19.0195500087	False
number of control	0.5010266940	0.0	0.0	5.99985657795	11.094737505	False
total of ten	0.0000000000	0.0	0.0	0.0	3.16992500144	False
made very clear	0.0000000000	0.0	0.0	0.0	1.58496250072	False
component which require	0.0000000000	0.0	0.0	0.0	1.58496250072	False
require a control	0.0000000000	0.0	0.0	0.0	3.16992500144	False
write is rew	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signals control signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycle the cha	0.0000000000	0.0	0.0	0.0	1.58496250072	False
state is changed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decide the values	0.0000000000	0.0	0.0	0.0	1.58496250072	False
requires some controls	0.0000000000	0.0	0.0	0.0	1.58496250072	False
controls so control	0.0000000000	0.0	0.0	0.0	1.58496250072	False
instruction or data	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
sources this multiplexer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
written into register	0.0000000000	0.0	0.0	0.0	3.16992500144	False
two r memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory to register	0.0000000000	0.0	0.0	1.99991804454	6.33985000288	False
multiplexer is controlled	0.0000000000	0.0	0.0	0.0	3.16992500144	False
controlled by signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
earlier two registers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hand two multiplexers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal is labeled	0.0000000000	0.0	0.0	0.0	1.58496250072	False
noiselor pc source	0.0000000000	0.0	0.0	0.0	1.58496250072	False
source the memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
usual control signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
single cycle data	0.0000000000	0.0	0.0	6.99983608909	12.6797000058	False
cycle data path	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
signals as compared	0.0000000000	0.0	0.0	0.0	1.58496250072	False
build the table	0.0000000000	0.0	0.0	0.0	1.58496250072	False
group the related	0.0000000000	0.0	0.0	0.0	1.58496250072	False
related control signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
call as micro	0.0000000000	0.0	0.0	0.0	3.16992500144	False
grouping the signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
things group wise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
simplify the matter	0.0000000000	0.0	0.0	0.0	1.58496250072	False
group of signals	0.0000000000	0.0	0.0	2.99993853341	4.75488750216	False
build a table	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list micro operations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two signals pwu	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pwu and pwc	0.0000000000	0.0	0.0	2.99993853341	4.75488750216	False
state will generate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
generate a signal	0.0000000000	0.0	0.0	0.0	3.16992500144	False
calling as pwc	0.0000000000	0.0	0.0	0.0	1.58496250072	False
four i make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make pc pwu	0.0000000000	0.0	0.0	0.0	1.58496250072	False
output of alu	0.4281695956	0.0	0.0	9.99965168931	26.9443625123	False
alu directly output	0.0000000000	0.0	0.0	0.0	1.58496250072	False
alu through res	0.0000000000	0.0	0.0	0.0	1.58496250072	False
back and check	0.0000000000	0.0	0.0	0.0	1.58496250072	False
don t bring	0.0000000000	0.0	0.0	0.0	3.16992500144	False
register into picture	0.0000000000	0.0	0.0	0.0	1.58496250072	False
single cycle design	0.4518750965	1	0.0	3.99981560022	14.2646625065	False
control a multiplexer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coming from controller	0.0000000000	0.0	0.0	0.0	3.16992500144	False
controlled a multiplexer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
making a choice	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
four plus offset	0.5015416238	0.0	0.0	3.99987706681	9.50977500433	False
things are handled	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cycle the choice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
address is calculated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
derived from pwu	0.0000000000	0.0	0.0	0.0	3.16992500144	False
transfer an address	0.0000000000	0.0	0.0	0.0	1.58496250072	False
activate this signal	0.0000000000	0.0	0.0	0.0	3.16992500144	False
signal the source	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two three etcetera	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal takes multiple	0.0000000000	0.0	0.0	0.0	1.58496250072	False
takes multiple value	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case the source	0.0000000000	0.0	0.0	0.0	1.58496250072	False
doesn t matter	0.4076358008	0.0	0.0	11.9996516893	26.9443625123	False
controller will produce	0.0000000000	0.0	0.0	0.0	1.58496250072	False
clear any question	0.0000000000	0.0	0.0	0.0	1.58496250072	False
formed for jump	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control the data	0.0000000000	0.0	0.0	0.0	3.16992500144	False
make this happen	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make the unconditional	0.0000000000	0.0	0.0	0.0	1.58496250072	False
unconditional write signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
don t care	0.3843101620	0.0	0.0	9.99963120044	28.529325013	False
values here don	0.0000000000	0.0	0.0	0.0	1.58496250072	False
don t matter	0.0000000000	0.0	0.0	0.0	3.16992500144	False
matter the result	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sort of overriding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
overriding um signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pwc is don	0.0000000000	0.0	0.0	0.0	1.58496250072	False
select the correct	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operation um notice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
multiplexer is selecting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
selecting the sources	0.0000000000	0.0	0.0	0.0	1.58496250072	False
input of multiplexer	0.2781736305	0.0	0.0	4.99989755568	7.92481250361	False
multiplexer one input	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signals are taking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transfer is taking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
changing the value	0.0000000000	0.0	0.0	0.0	3.16992500144	False
give some names	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make things convenient	0.0000000000	0.0	0.0	0.0	1.58496250072	False
convenient in subsequent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
names for convenience	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operations which revolve	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory the relevant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
write and read	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read control signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data this signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
source of address	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two signals decide	0.0000000000	0.0	0.0	0.0	1.58496250072	False
register this controls	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operation is fetching	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fetching the instruction	0.0000000000	0.0	0.0	2.99991804454	6.33985000288	False
read is written	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data from memory	0.5015416238	0.0	0.0	3.99987706681	9.50977500433	False
writing into memory	0.0000000000	0.0	0.0	0.0	3.16992500144	False
kind of redundancy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make such observation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
observation and simplify	0.0000000000	0.0	0.0	0.0	1.58496250072	False
simplify the controller	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finally the default	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read both signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
register load signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
load signals low	0.0000000000	0.0	0.0	0.0	1.58496250072	False
matter some convenient	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory read memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read memory write	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of values	0.0000000000	0.0	0.0	0.0	3.16992500144	False
group is register	0.0000000000	0.0	0.0	0.0	1.58496250072	False
register file group	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talking of writing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
writing a signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal rw register	0.0000000000	0.0	0.0	0.0	1.58496250072	False
register file write	0.0000000000	0.0	0.0	0.0	3.16992500144	False
file write rdst	0.0000000000	0.0	0.0	0.0	1.58496250072	False
written is coming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coming from memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
register so reading	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two r don	0.0000000000	0.0	0.0	0.0	1.58496250072	False
give a write	0.0000000000	0.0	0.0	0.0	1.58496250072	False
doesn t require	0.4175579704	0.0	0.0	2.99989755568	7.92481250361	False
require similarly reading	0.0000000000	0.0	0.0	0.0	1.58496250072	False
writing into register	0.0000000000	0.0	0.0	1.99993853341	4.75488750216	False
make the write	0.0000000000	0.0	0.0	0.0	1.58496250072	False
address is coming	0.5012840267	0.0	0.0	3.99989755568	7.92481250361	False
values being written	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make any change	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two signals rdst	0.0000000000	0.0	0.0	0.0	1.58496250072	False
rdst and m2r	0.0000000000	0.0	0.0	0.0	1.58496250072	False
m2r are complementary	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reduce the signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
rs2a rt2b res2rd	0.0000000000	0.0	0.0	0.0	1.58496250072	False
rt2b res2rd mem2rt	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finally the alu	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signals are opc	0.0000000000	0.0	0.0	0.0	1.58496250072	False
