keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
multiply linked list	0.0000000000	0.0	0.0	4.99751088986	6.33985000288	False
circular linked list	0.4033613445	0.0	0.0	3.99626633479	9.50977500433	False
lists vs dynamic	0.0000000000	0.0	0.0	0.0	3.16992500144	False
singly linked linear	0.2962962963	0.0	0.0	5.99751088986	6.33985000288	False
linked linear lists	0.0000000000	0.0	0.0	5.99751088986	6.33985000288	False
linked list operations	0.0000000000	0.0	0.0	3.99813316739	4.75488750216	False
linearly linked lists	0.0000000000	0.0	0.0	3.99813316739	4.75488750216	False
6.1.1 singly linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
singly linked lists	0.4790419162	0.0	0.0	7.99377722464	15.8496250072	False
circularly linked list	0.4210526316	0.0	0.0	10.9950217797	12.6797000058	False
lists using arrays	0.0000000000	0.0	0.0	0.0	3.16992500144	False
arrays of node	0.0000000000	0.0	0.0	0.0	3.16992500144	False
internal and external	0.4210526316	0.0	0.0	3.99751088986	6.33985000288	False
speeding up search	0.0000000000	0.0	0.0	0.0	3.16992500144	False
random access lists	0.2356406480	0.0	0.0	3.99688861232	7.92481250361	False
related data structures	0.0000000000	0.0	0.0	0.0	3.16992500144	False
external links advantages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dynamic data structure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
allocating the needed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
program is running	0.0000000000	0.0	0.0	0.0	1.58496250072	False
running * insertion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
insertion and deletion	0.0000000000	0.0	0.0	0.0	3.16992500144	False
deletion node operations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list * linear	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linear data structures	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stacks and queues	0.0000000000	0.0	0.0	0.0	3.16992500144	False
expand in real	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory overhead disadvantages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
due to pointers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pointers requiring extra	0.0000000000	0.0	0.0	0.0	1.58496250072	False
requiring extra storage	0.0000000000	0.0	0.0	0.0	1.58496250072	False
extra storage space	0.0000000000	0.0	0.0	0.0	1.58496250072	False
space * nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read in order	0.0000000000	0.0	0.0	0.0	1.58496250072	False
beginning as linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
inherently sequential access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access * nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes are stored	0.0000000000	0.0	0.0	0.0	1.58496250072	False
required to access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access individual elements	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list * difficulties	0.0000000000	0.0	0.0	0.0	1.58496250072	False
arise in linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
traversing for instance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists are cumbersome	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cumbersome to navigate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
doubly linked lists	0.4660194175	0.0	0.0	4.99626633479	9.50977500433	False
easier to read	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory is wasted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wasted in allocating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
back pointer history	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists were developed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
shaw and herbert	0.0000000000	0.0	0.0	0.0	1.58496250072	False
herbert a simon	0.0000000000	0.0	0.0	0.0	1.58496250072	False
simon at rand	0.0000000000	0.0	0.0	0.0	1.58496250072	False
primary data structure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
information processing language	0.0000000000	0.0	0.0	0.0	1.58496250072	False
processing language ipl	0.0000000000	0.0	0.0	0.0	1.58496250072	False
authors to develop	0.0000000000	0.0	0.0	0.0	1.58496250072	False
develop several early	0.0000000000	0.0	0.0	0.0	1.58496250072	False
early artificial intelligence	0.0000000000	0.0	0.0	0.0	1.58496250072	False
artificial intelligence programs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
including the logic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
logic theory machine	0.0000000000	0.0	0.0	2.99813316739	4.75488750216	False
general problem solver	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer chess program	0.0000000000	0.0	0.0	0.0	1.58496250072	False
chess program reports	0.0000000000	0.0	0.0	0.0	1.58496250072	False
appeared in ire	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transactions on information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
western joint computer	0.0000000000	0.0	0.0	0.0	3.16992500144	False
joint computer conference	0.0000000000	0.0	0.0	0.0	3.16992500144	False
first unesco international	0.0000000000	0.0	0.0	0.0	1.58496250072	False
unesco international conference	0.0000000000	0.0	0.0	0.0	1.58496250072	False
conference on information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
now-classic diagram consisting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
consisting of blocks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
blocks representing list	0.0000000000	0.0	0.0	0.0	1.58496250072	False
representing list nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes with arrows	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pointing to successive	0.0000000000	0.0	0.0	0.0	1.58496250072	False
successive list nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list nodes appears	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programming the logic	0.0000000000	0.0	0.0	0.0	3.16992500144	False
newell and shaw	0.0000000000	0.0	0.0	0.0	1.58496250072	False
shaw in proc	0.0000000000	0.0	0.0	0.0	1.58496250072	False
newell and simon	0.0000000000	0.0	0.0	0.0	1.58496250072	False
simon were recognized	0.0000000000	0.0	0.0	0.0	1.58496250072	False
acm turing award	0.0000000000	0.0	0.0	0.0	1.58496250072	False
made basic contributions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
contributions to artificial	0.0000000000	0.0	0.0	0.0	1.58496250072	False
psychology of human	0.0000000000	0.0	0.0	0.0	1.58496250072	False
problem of machine	0.0000000000	0.0	0.0	0.0	1.58496250072	False
translation for natural	0.0000000000	0.0	0.0	0.0	1.58496250072	False
natural language processing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
language processing led	0.0000000000	0.0	0.0	0.0	1.58496250072	False
processing led victor	0.0000000000	0.0	0.0	0.0	1.58496250072	False
led victor yngve	0.0000000000	0.0	0.0	0.0	1.58496250072	False
yngve at massachusetts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
institute of technology	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists as data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
comit programming language	0.0000000000	0.0	0.0	0.0	1.58496250072	False
language for computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
field of linguistics	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linguistics a report	0.0000000000	0.0	0.0	0.0	1.58496250072	False
language for mechanical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
translation " appeared	0.0000000000	0.0	0.0	0.0	1.58496250072	False
appeared in mechanical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
standing for list	0.0000000000	0.0	0.0	0.0	1.58496250072	False
created by john	0.0000000000	0.0	0.0	0.0	1.58496250072	False
published its design	0.0000000000	0.0	0.0	0.0	1.58496250072	False
entitled " recursive	0.0000000000	0.0	0.0	0.0	1.58496250072	False
functions of symbolic	0.0000000000	0.0	0.0	0.0	3.16992500144	False
computation by machine	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lisp s major	0.0000000000	0.0	0.0	0.0	0.0	False
major data structures	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists and languages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
primary data representation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
established bert green	0.0000000000	0.0	0.0	0.0	1.58496250072	False
mit lincoln laboratory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lincoln laboratory published	0.0000000000	0.0	0.0	0.0	1.58496250072	False
published a review	0.0000000000	0.0	0.0	0.0	1.58496250072	False
review article entitled	0.0000000000	0.0	0.0	0.0	1.58496250072	False
entitled " computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
languages for symbol	0.0000000000	0.0	0.0	0.0	3.16992500144	False
transactions on human	0.0000000000	0.0	0.0	0.0	3.16992500144	False
factors in electronics	0.0000000000	0.0	0.0	0.0	3.16992500144	False
electronics in march	0.0000000000	0.0	0.0	0.0	1.58496250072	False
summarized the advantages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linked list approach	0.0000000000	0.0	0.0	0.0	1.58496250072	False
comparison of list-processing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list-processing computer languages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bobrow and raphael	0.0000000000	0.0	0.0	0.0	1.58496250072	False
appeared in communications	0.0000000000	0.0	0.0	0.0	1.58496250072	False
acm in april	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operating systems developed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
developed by technical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
technical systems consultants	0.0000000000	0.0	0.0	0.0	1.58496250072	False
originally of west	0.0000000000	0.0	0.0	0.0	1.58496250072	False
west lafayette indiana	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists as file	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structures a directory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory entry pointed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
file were located	0.0000000000	0.0	0.0	0.0	1.58496250072	False
located by traversing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
traversing pointers systems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
technique included flex	0.0000000000	0.0	0.0	0.0	1.58496250072	False
developed by tsc	0.0000000000	0.0	0.0	0.0	1.58496250072	False
marketed by smoke	0.0000000000	0.0	0.0	0.0	1.58496250072	False
smoke signal broadcasting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
broadcasting in california	0.0000000000	0.0	0.0	0.0	1.58496250072	False
NNP operating system	0.0000000000	0.0	0.0	0.0	0.0	False
developed by ibm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
double linked list	0.0000000000	0.0	0.0	0.0	3.16992500144	False
file system catalog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
catalog the directory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structure was similar	0.0000000000	0.0	0.0	0.0	1.58496250072	False
similar to unix	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directories and extend	0.0000000000	0.0	0.0	0.0	1.58496250072	False
depth basic concepts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node the field	0.0000000000	0.0	0.0	0.0	0.0	False
pointer the remaining	0.0000000000	0.0	0.0	0.0	0.0	False
payload  fields	0.0000000000	0.0	0.0	0.0	0.0	False
fields the head	0.0000000000	0.0	0.0	0.0	0.0	False
node the tail	0.0000000000	0.0	0.0	0.0	0.0	False
list in lisp	0.0000000000	0.0	0.0	0.0	3.16992500144	False
car singly linked	0.0000000000	0.0	0.0	0.0	0.0	False
lists contain nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
next  field	0.0000000000	0.0	0.0	0.0	0.0	False
node in line	0.0000000000	0.0	0.0	0.0	1.58496250072	False
line of nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linked lists include	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists include insertion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
deletion and traversal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node doubly linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
link field pointing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
previous  node	0.0000000000	0.0	0.0	0.0	1.0	False
node a technique	0.0000000000	0.0	0.0	0.0	1.58496250072	False
single link field	0.0000000000	0.0	0.0	0.0	1.58496250072	False
requires the ability	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operations on addresses	0.0000000000	0.0	0.0	0.0	1.58496250072	False
languages multiply linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of data	0.0000000000	0.0	0.0	3.99813316739	4.75488750216	False
date of birth	0.0000000000	0.0	0.0	0.0	1.58496250072	False
leads to simpler	0.0000000000	0.0	0.0	0.0	1.58496250072	False
separate case circular	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case circular linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make it point	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case the list	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linear a circular	0.0000000000	0.0	0.0	0.0	0.0	False
circular doubly linked	0.0000000000	0.0	0.0	1.99813316739	4.75488750216	False
change that occurs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list is linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list and vice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
vice versa sentinel	0.0000000000	0.0	0.0	0.0	1.58496250072	False
versa sentinel nodes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dummy  node	0.0000000000	0.0	0.0	0.0	0.0	False
first data record	0.0000000000	0.0	0.0	0.0	1.58496250072	False
simplifies and accelerates	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accelerates some list-handling	0.0000000000	0.0	0.0	0.0	1.58496250072	False
last " node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node empty lists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes if sentinel	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sentinel nodes hash	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes hash linking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
records are stored	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array and referenced	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data records list	0.0000000000	0.0	0.0	0.0	1.58496250072	False
records list handles	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node gives access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
algorithms that manipulate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
manipulate linked lists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists and return	0.0000000000	0.0	0.0	0.0	1.58496250072	False
return the handles	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists in fact	0.0000000000	0.0	0.0	0.0	1.58496250072	False
word " list	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means " list	0.0000000000	0.0	0.0	0.0	1.58496250072	False
handle that consists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
first and last	0.0000000000	0.0	0.0	0.0	3.16992500144	False
last nodes combining	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nodes combining alternatives	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists without sentinels	0.0000000000	0.0	0.0	0.0	1.58496250072	False
circular singly linked	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lists with sentinels	0.0000000000	0.0	0.0	0.0	1.58496250072	False
choices in computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
programming and design	0.0000000000	0.0	0.0	0.0	1.58496250072	False
circumstances a linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linked list data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list data structure	0.0000000000	0.0	0.0	0.0	3.16992500144	False
structure might work	0.0000000000	0.0	0.0	0.0	1.58496250072	False
common tradeoffs involving	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tradeoffs involving linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
involving linked list	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linked list structures	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list structures linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structures linked lists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
comparison of list	0.0000000000	0.0	0.0	0.0	3.16992500144	False
list data structures	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data structures linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structures linked list	0.0000000000	0.0	0.0	0.0	3.16992500144	False
linked list array	0.0000000000	0.0	0.0	0.0	1.58496250072	False
list array dynamic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array dynamic array	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dynamic array balanced	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array balanced tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
balanced tree random	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree random access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
random access list	0.0000000000	0.0	0.0	5.99502177971	12.6797000058	False
access list indexing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
element is unknown	0.0000000000	0.0	0.0	0.0	1.58496250072	False
updating wasted space	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structure that allocates	0.0000000000	0.0	0.0	0.0	1.58496250072	False
allocates all elements	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of elements	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array is exceeded	0.0000000000	0.0	0.0	0.0	1.58496250072	False
expensive operation linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operation linked lists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
advantages over dynamic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dynamic arrays insertion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
insertion or deletion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
indexed a pointer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array at random	0.0000000000	0.0	0.0	0.0	1.58496250072	False
locations will require	0.0000000000	0.0	0.0	0.0	1.58496250072	False
require moving half	0.0000000000	0.0	0.0	0.0	1.58496250072	False
elements on average	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array in constant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
marking its slot	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fragmentation that impedes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
impedes the performance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
performance of iteration	0.0000000000	0.0	0.0	0.0	1.58496250072	False
arbitrarily many elements	0.0000000000	0.0	0.0	0.0	1.58496250072	False
underlying array data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array data structure	0.0000000000	0.0	0.0	0.0	3.16992500144	False
reallocate an expensive	0.0000000000	0.0	0.0	0.0	1.58496250072	False
memory is fragmented	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cost of reallocation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
averaged over insertions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
due to reallocation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
helps with appending	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array s end	0.0000000000	0.0	0.0	0.0	0.0	False
positions still carries	0.0000000000	0.0	0.0	0.0	1.58496250072	False
carries prohibitive costs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
prohibitive costs due	0.0000000000	0.0	0.0	0.0	1.58496250072	False
due to data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
moving to maintain	0.0000000000	0.0	0.0	0.0	1.58496250072	False
contiguity an array	0.0000000000	0.0	0.0	0.0	1.58496250072	False
elements are removed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
resized in order	0.0000000000	0.0	0.0	0.0	1.58496250072	False
order to avoid	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fixed-size array data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
array data structures	0.0000000000	0.0	0.0	0.0	1.58496250072	False
constant-time random access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access to elements	0.0000000000	0.0	0.0	0.0	1.58496250072	False
elements singly linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
direction this makes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
makes linked lists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linked lists unsuitable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
unsuitable for applications	0.0000000000	0.0	0.0	0.0	1.58496250072	False
heapsort sequential access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access on arrays	0.0000000000	0.0	0.0	0.0	1.58496250072	False
arrays and dynamic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
locality of referenceand	0.0000000000	0.0	0.0	0.0	1.58496250072	False
referenceand thus make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
caching another disadvantage	0.0000000000	0.0	0.0	0.0	1.58496250072	False
disadvantage of linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
extra storage needed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
needed for references	0.0000000000	0.0	0.0	0.0	1.58496250072	False
makes them impractical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
impractical for lists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lists of small	0.0000000000	0.0	0.0	0.0	1.58496250072	False
small data items	0.0000000000	0.0	0.0	0.0	1.58496250072	False
characters or boolean	0.0000000000	0.0	0.0	0.0	1.58496250072	False
links may exceed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data in contrast	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dynamic array requires	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amount of control	0.0000000000	0.0	0.0	0.0	3.16992500144	False
problem generally solved	0.0000000000	0.0	0.0	0.0	1.58496250072	False
solved using memory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pools some hybrid	0.0000000000	0.0	0.0	0.0	1.58496250072	False
combine the advantages	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two representations unrolled	0.0000000000	0.0	0.0	0.0	1.58496250072	False
representations unrolled linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
unrolled linked lists	0.0000000000	0.0	0.0	0.0	1.58496250072	False
store several elements	0.0000000000	0.0	0.0	0.0	1.58496250072	False
increasing cache performance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
performance while decreasing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decreasing memory overhead	0.0000000000	0.0	0.0	0.0	1.58496250072	False
overhead for references	0.0000000000	0.0	0.0	0.0	1.58496250072	False
references cdr coding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
actual data referenced	0.0000000000	0.0	0.0	0.0	1.58496250072	False
record a good	0.0000000000	0.0	0.0	0.0	1.58496250072	False
highlights the pros	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pros and cons	0.0000000000	0.0	0.0	0.0	1.58496250072	False
arrays vs linked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
implementing a program	0.0000000000	0.0	0.0	0.0	1.58496250072	False
program that resolves	0.0000000000	0.0	0.0	0.0	1.58496250072	False
resolves the josephus	0.0000000000	0.0	0.0	0.0	1.58496250072	False
problem the josephus	0.0000000000	0.0	0.0	0.0	1.58496250072	False
method that works	0.0000000000	0.0	0.0	0.0	1.58496250072	False
group of people	0.0000000000	0.0	0.0	0.0	1.58496250072	False
